id,doi,title,display_name,relevance_score,publication_year,publication_date,language,type,indexed_in,institutions,countries_distinct_count,institutions_distinct_count,corresponding_author_ids,corresponding_institution_ids,apc_paid,fwci,cited_by_count,is_retracted,is_paratext,is_xpac,locations_count,best_oa_location,awards,referenced_works_count,referenced_works,related_works,updated_date,created_date,ids.openalex,ids.doi,ids.mag,primary_location.id,primary_location.is_oa,primary_location.landing_page_url,primary_location.pdf_url,primary_location.source.id,primary_location.source.display_name,primary_location.source.issn_l,primary_location.source.issn,primary_location.source.is_oa,primary_location.source.is_in_doaj,primary_location.source.is_core,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.host_organization_lineage,primary_location.source.host_organization_lineage_names,primary_location.source.type,primary_location.source.raw_type,primary_location.license,primary_location.license_id,primary_location.version,primary_location.is_accepted,primary_location.is_published,primary_location.raw_source_name,open_access.is_oa,open_access.oa_status,open_access.oa_url,open_access.any_repository_has_fulltext,apc_list.value,apc_list.currency,apc_list.value_usd,citation_normalized_percentile.value,citation_normalized_percentile.is_in_top_1_percent,citation_normalized_percentile.is_in_top_10_percent,cited_by_percentile_year.min,cited_by_percentile_year.max,biblio.volume,biblio.issue,biblio.first_page,biblio.last_page,primary_topic.id,primary_topic.display_name,primary_topic.score,primary_topic.subfield.id,primary_topic.subfield.display_name,primary_topic.field.id,primary_topic.field.display_name,primary_topic.domain.id,primary_topic.domain.display_name,has_content.grobid_xml,has_content.pdf,apc_list,primary_location.source,has_fulltext,best_oa_location.id,best_oa_location.is_oa,best_oa_location.landing_page_url,best_oa_location.pdf_url,best_oa_location.source.id,best_oa_location.source.display_name,best_oa_location.source.issn_l,best_oa_location.source.issn,best_oa_location.source.is_oa,best_oa_location.source.is_in_doaj,best_oa_location.source.is_core,best_oa_location.source.host_organization,best_oa_location.source.host_organization_name,best_oa_location.source.host_organization_lineage,best_oa_location.source.host_organization_lineage_names,best_oa_location.source.type,best_oa_location.source.raw_type,best_oa_location.license,best_oa_location.license_id,best_oa_location.version,best_oa_location.is_accepted,best_oa_location.is_published,best_oa_location.raw_source_name,apc_paid.value,apc_paid.currency,apc_paid.value_usd,best_oa_location.source,ids.pmid,abstract,citation_normalized_percentile,cited_by_percentile_year,authorships.author_position,authorships.institutions,authorships.countries,authorships.is_corresponding,authorships.raw_author_name,authorships.raw_affiliation_strings,authorships.affiliations,authorships.author.id,authorships.author.display_name,authorships.author.orcid,topics.id,topics.display_name,topics.score,topics.subfield.id,topics.subfield.display_name,topics.field.id,topics.field.display_name,topics.domain.id,topics.domain.display_name,keywords.id,keywords.display_name,keywords.score,concepts.id,concepts.wikidata,concepts.display_name,concepts.level,concepts.score,locations.id,locations.is_oa,locations.landing_page_url,locations.pdf_url,locations.license,locations.license_id,locations.version,locations.is_accepted,locations.is_published,locations.raw_source_name,locations.source.id,locations.source.display_name,locations.source.issn_l,locations.source.issn,locations.source.is_oa,locations.source.is_in_doaj,locations.source.is_core,locations.source.host_organization,locations.source.host_organization_name,locations.source.host_organization_lineage,locations.source.host_organization_lineage_names,locations.source.type,locations.source.raw_type,locations.source,sustainable_development_goals.id,sustainable_development_goals.display_name,sustainable_development_goals.score,grants.funder,grants.funder_display_name,grants.award_id,funders.id,funders.display_name,funders.ror,counts_by_year.year,counts_by_year.cited_by_count,mesh.descriptor_ui,mesh.descriptor_name,mesh.qualifier_ui,mesh.qualifier_name,mesh.is_major_topic
https://openalex.org/W2194980158,https://doi.org/10.1007/s11191-015-9800-8,Reconceptualizing the Nature of Science for Science Education,Reconceptualizing the Nature of Science for Science Education,274.1514,2016,2016-01-12,en,article,crossref,,2,2,https://openalex.org/A5037849479,https://openalex.org/I86501945,,89.12712665,244,False,False,False,1,,,112,https://openalex.org/W2047278305|https://openalex.org/W1982949177|https://openalex.org/W2168608396|https://openalex.org/W2152493380|https://openalex.org/W2965678656|https://openalex.org/W2078861360|https://openalex.org/W2267149074|https://openalex.org/W2024642380|https://openalex.org/W4245120496|https://openalex.org/W7055536968|https://openalex.org/W2091872636|https://openalex.org/W2125479995|https://openalex.org/W2046099063|https://openalex.org/W4251356525|https://openalex.org/W6633785134|https://openalex.org/W205647838|https://openalex.org/W2078248526|https://openalex.org/W65947720|https://openalex.org/W2073478777|https://openalex.org/W4231111319|https://openalex.org/W2071675940|https://openalex.org/W3145775886|https://openalex.org/W2132286198|https://openalex.org/W1986444647|https://openalex.org/W1569954108|https://openalex.org/W1963985961|https://openalex.org/W1877284748|https://openalex.org/W4207081475|https://openalex.org/W2091313400|https://openalex.org/W2140176804|https://openalex.org/W1541909877|https://openalex.org/W132823878|https://openalex.org/W1674589764|https://openalex.org/W2247157410|https://openalex.org/W1571359739|https://openalex.org/W89901217|https://openalex.org/W2886409168|https://openalex.org/W242266841|https://openalex.org/W2136506039|https://openalex.org/W6617742422|https://openalex.org/W6667970226|https://openalex.org/W2048322484|https://openalex.org/W2045862317|https://openalex.org/W2132492575|https://openalex.org/W6633830902|https://openalex.org/W2010577566|https://openalex.org/W2090803809|https://openalex.org/W2089608703|https://openalex.org/W744230053|https://openalex.org/W2042191746|https://openalex.org/W2799782160|https://openalex.org/W2019135095|https://openalex.org/W1544596703|https://openalex.org/W2016430800|https://openalex.org/W2044509498|https://openalex.org/W4317938002|https://openalex.org/W2585804247|https://openalex.org/W136982242|https://openalex.org/W2162095833|https://openalex.org/W337923517|https://openalex.org/W2131918978|https://openalex.org/W2157724943|https://openalex.org/W1538916647|https://openalex.org/W4285719527|https://openalex.org/W2520660681|https://openalex.org/W2063281412|https://openalex.org/W2237899027|https://openalex.org/W1570039301|https://openalex.org/W2070205124|https://openalex.org/W3108344176|https://openalex.org/W642002815|https://openalex.org/W2016326782|https://openalex.org/W594472067|https://openalex.org/W2015662363|https://openalex.org/W2090723971|https://openalex.org/W1162929300|https://openalex.org/W1481067493|https://openalex.org/W2014346574|https://openalex.org/W3023272606|https://openalex.org/W2883966433|https://openalex.org/W135361634|https://openalex.org/W1575680169|https://openalex.org/W2002196038|https://openalex.org/W2481394430|https://openalex.org/W2167437953|https://openalex.org/W1976767817|https://openalex.org/W2483475199|https://openalex.org/W1997980803|https://openalex.org/W2076271944|https://openalex.org/W1566985146|https://openalex.org/W1540827035|https://openalex.org/W602786542|https://openalex.org/W2496322670|https://openalex.org/W388505113|https://openalex.org/W2037394722|https://openalex.org/W1574866732|https://openalex.org/W3114816684|https://openalex.org/W2607612223|https://openalex.org/W1588577015|https://openalex.org/W629040682|https://openalex.org/W3151046605|https://openalex.org/W2730106314|https://openalex.org/W2994274404|https://openalex.org/W2312274673|https://openalex.org/W2037386552|https://openalex.org/W1993198122|https://openalex.org/W605881482|https://openalex.org/W1564384836|https://openalex.org/W1610112252|https://openalex.org/W2022709494|https://openalex.org/W2038666284|https://openalex.org/W4248839109,https://openalex.org/W1508383327|https://openalex.org/W135751934|https://openalex.org/W2353452655|https://openalex.org/W2184712022|https://openalex.org/W2134031400|https://openalex.org/W3123622031|https://openalex.org/W2358618412|https://openalex.org/W1966148372|https://openalex.org/W2136506039|https://openalex.org/W2142811603,2025-11-06T03:46:38.306776,2025-10-10T00:00:00,https://openalex.org/W2194980158,https://doi.org/10.1007/s11191-015-9800-8,2194980158,doi:10.1007/s11191-015-9800-8,False,https://doi.org/10.1007/s11191-015-9800-8,,https://openalex.org/S4210167823,Science & Education,0926-7220,0926-7220|1573-1901,False,False,True,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/P4310319900,,journal,journal-article,,,publishedVersion,True,True,Science &amp; Education,False,closed,,False,2290.0,EUR,2890.0,0.99950442,True,True,98.0,100.0,25,1-2,147,164,https://openalex.org/T10072,Science Education and Pedagogy,0.9973999857902527,https://openalex.org/subfields/3304,Education,https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,first|last,"{'id': 'https://openalex.org/I86501945', 'display_name': 'University of Delaware', 'ror': 'https://ror.org/01sbq1a82', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I86501945']}|{'id': 'https://openalex.org/I230495080', 'display_name': 'University of Limerick', 'ror': 'https://ror.org/00a0n9e72', 'country_code': 'IE', 'type': 'education', 'lineage': ['https://openalex.org/I230495080']}",US|IE,True|False,Zoubeida R. Dagher|Sibel Erduran,"School of Education, University of Delaware, Newark, DE, 19716, USA|Department of Education and Professional Studies, Faculty of Education and Health Sciences, University of Limerick, Limerick, Ireland","{'raw_affiliation_string': 'School of Education, University of Delaware, Newark, DE, 19716, USA', 'institution_ids': ['https://openalex.org/I86501945']}|{'raw_affiliation_string': 'Department of Education and Professional Studies, Faculty of Education and Health Sciences, University of Limerick, Limerick, Ireland', 'institution_ids': ['https://openalex.org/I230495080']}",https://openalex.org/A5037849479|https://openalex.org/A5044987792,Zoubeida R. Dagher|Sibel Erduran,https://orcid.org/0000-0003-4285-6635|https://orcid.org/0000-0001-5226-0136,https://openalex.org/T10072|https://openalex.org/T12887|https://openalex.org/T11715,Science Education and Pedagogy|Educational Strategies and Epistemologies|Education and Critical Thinking Development,0.9973999857902527|0.9897000193595886|0.9772999882698059,https://openalex.org/subfields/3304|https://openalex.org/subfields/3204|https://openalex.org/subfields/3304,Education|Developmental and Educational Psychology|Education,https://openalex.org/fields/33|https://openalex.org/fields/32|https://openalex.org/fields/33,Social Sciences|Psychology|Social Sciences,https://openalex.org/domains/2|https://openalex.org/domains/2|https://openalex.org/domains/2,Social Sciences|Social Sciences|Social Sciences,https://openalex.org/keywords/nature-of-science|https://openalex.org/keywords/science-education|https://openalex.org/keywords/outline-of-social-science|https://openalex.org/keywords/curriculum|https://openalex.org/keywords/subject|https://openalex.org/keywords/epistemology|https://openalex.org/keywords/social-science-education|https://openalex.org/keywords/sociology|https://openalex.org/keywords/philosophy-of-science|https://openalex.org/keywords/science-technology-society-and-environment-education|https://openalex.org/keywords/engineering-ethics|https://openalex.org/keywords/conceptual-change|https://openalex.org/keywords/mathematics-education|https://openalex.org/keywords/pedagogy|https://openalex.org/keywords/computer-science|https://openalex.org/keywords/psychology|https://openalex.org/keywords/library-science,"Nature of Science|Science education|Outline of social science|Curriculum|Subject (documents)|Epistemology|Social science education|Sociology|Philosophy of science|Science, technology, society and environment education|Engineering ethics|Conceptual change|Mathematics education|Pedagogy|Computer science|Psychology|Library science",0.6880335807800293|0.6517540812492371|0.5949636101722717|0.5910643339157104|0.5406626462936401|0.5149698853492737|0.5095141530036926|0.5033473372459412|0.46991103887557983|0.46951645612716675|0.4457809329032898|0.4353531002998352|0.39824026823043823|0.3086070418357849|0.2509250044822693|0.23077532649040222|0.09928923845291138,https://openalex.org/C2775974668|https://openalex.org/C44877443|https://openalex.org/C82071709|https://openalex.org/C47177190|https://openalex.org/C2777855551|https://openalex.org/C111472728|https://openalex.org/C543908354|https://openalex.org/C144024400|https://openalex.org/C110099512|https://openalex.org/C65916561|https://openalex.org/C55587333|https://openalex.org/C2781329482|https://openalex.org/C145420912|https://openalex.org/C19417346|https://openalex.org/C41008148|https://openalex.org/C15744967|https://openalex.org/C161191863|https://openalex.org/C127413603|https://openalex.org/C138885662,https://www.wikidata.org/wiki/Q59115|https://www.wikidata.org/wiki/Q2485457|https://www.wikidata.org/wiki/Q7112729|https://www.wikidata.org/wiki/Q207137|https://www.wikidata.org/wiki/Q12310021|https://www.wikidata.org/wiki/Q9471|https://www.wikidata.org/wiki/Q34749|https://www.wikidata.org/wiki/Q21201|https://www.wikidata.org/wiki/Q59115|https://www.wikidata.org/wiki/Q7433452|https://www.wikidata.org/wiki/Q1133029|https://www.wikidata.org/wiki/Q3823192|https://www.wikidata.org/wiki/Q853077|https://www.wikidata.org/wiki/Q7922|https://www.wikidata.org/wiki/Q21198|https://www.wikidata.org/wiki/Q9418|https://www.wikidata.org/wiki/Q199655|https://www.wikidata.org/wiki/Q11023|https://www.wikidata.org/wiki/Q5891,"Nature of Science|Science education|Outline of social science|Curriculum|Subject (documents)|Epistemology|Social science education|Sociology|Philosophy of science|Science, technology, society and environment education|Engineering ethics|Conceptual change|Mathematics education|Pedagogy|Computer science|Psychology|Library science|Engineering|Philosophy",3|2|4|2|2|1|3|0|2|3|1|2|1|1|0|0|1|0|0,0.6880335807800293|0.6517540812492371|0.5949636101722717|0.5910643339157104|0.5406626462936401|0.5149698853492737|0.5095141530036926|0.5033473372459412|0.46991103887557983|0.46951645612716675|0.4457809329032898|0.4353531002998352|0.39824026823043823|0.3086070418357849|0.2509250044822693|0.23077532649040222|0.09928923845291138|0.0|0.0,doi:10.1007/s11191-015-9800-8,False,https://doi.org/10.1007/s11191-015-9800-8,None,None,None,publishedVersion,True,True,Science &amp; Education,https://openalex.org/S4210167823,Science & Education,0926-7220,0926-7220|1573-1901,False,False,True,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/P4310319900,,journal,journal-article,nan,https://metadata.un.org/sdg/4,Quality Education,0.5699999928474426,,,,https://openalex.org/F4320312060,Francis Crick Institute,https://ror.org/04tnbqb63,2025|2024|2023|2022|2021|2020|2019|2018|2017|2016|2015,21|35|21|27|31|31|24|23|20|6|5,,,,,
https://openalex.org/W2484516777,https://doi.org/10.4324/9780203097267.ch30,Research on Teaching and Learning of Nature of Science,Research on Teaching and Learning of Nature of Science,239.44154,2015,2015-02-17,en,book-chapter,crossref,,0,2,,,,66.0907532,217,False,False,False,1,,,0,,https://openalex.org/W2899084033|https://openalex.org/W2748952813|https://openalex.org/W2931662336|https://openalex.org/W2077865380|https://openalex.org/W2134894512|https://openalex.org/W2053487507|https://openalex.org/W2765597752|https://openalex.org/W2083375246|https://openalex.org/W2067108088|https://openalex.org/W2085372204,2025-11-06T03:46:38.306776,2025-10-10T00:00:00,https://openalex.org/W2484516777,https://doi.org/10.4324/9780203097267.ch30,2484516777,doi:10.4324/9780203097267.ch30,False,https://doi.org/10.4324/9780203097267.ch30,,,,,,,,,,,,,,,,,publishedVersion,True,True,"Handbook of Research on Science Education, Volume II",False,closed,,False,,,,0.99905889,True,True,97.0,100.0,,,,,https://openalex.org/T11715,Education and Critical Thinking Development,0.40149998664855957,https://openalex.org/subfields/3304,Education,https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,first|last,|,|,False|False,Norman G. Lederman|Judith S. Lederman,|,|,https://openalex.org/A5077800138|https://openalex.org/A5027652028,Norman G. Lederman|Judith S. Lederman,https://orcid.org/0000-0003-0957-3887|https://orcid.org/0000-0002-0515-9913,https://openalex.org/T11715,Education and Critical Thinking Development,0.40149998664855957,https://openalex.org/subfields/3304,Education,https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences,https://openalex.org/keywords/mathematics-education|https://openalex.org/keywords/sociology|https://openalex.org/keywords/pedagogy|https://openalex.org/keywords/psychology,Mathematics education|Sociology|Pedagogy|Psychology,0.5883450508117676|0.3396857976913452|0.32063037157058716|0.3160962462425232,https://openalex.org/C145420912|https://openalex.org/C144024400|https://openalex.org/C19417346|https://openalex.org/C15744967,https://www.wikidata.org/wiki/Q853077|https://www.wikidata.org/wiki/Q21201|https://www.wikidata.org/wiki/Q7922|https://www.wikidata.org/wiki/Q9418,Mathematics education|Sociology|Pedagogy|Psychology,1|0|1|0,0.5883450508117676|0.3396857976913452|0.32063037157058716|0.3160962462425232,doi:10.4324/9780203097267.ch30,False,https://doi.org/10.4324/9780203097267.ch30,None,None,None,publishedVersion,True,True,"Handbook of Research on Science Education, Volume II",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://metadata.un.org/sdg/4,Quality Education,0.9100000262260437,,,,,,,2025|2024|2023|2022|2021|2020|2019|2018|2017|2016|2015,9|29|21|16|16|32|28|25|22|14|4,,,,,
https://openalex.org/W2042259280,https://doi.org/10.1007/s11191-014-9738-2,Nature of Science Contextualized: Studying Nature of Science with Scientists,Nature of Science Contextualized: Studying Nature of Science with Scientists,191.0404,2015,2015-01-19,en,article,crossref,,2,2,,,,26.32037914,83,False,False,False,1,,,132,https://openalex.org/W1489721619|https://openalex.org/W2085933397|https://openalex.org/W2168608396|https://openalex.org/W2010849845|https://openalex.org/W1597788206|https://openalex.org/W2124789960|https://openalex.org/W2078861360|https://openalex.org/W1996722341|https://openalex.org/W2071084320|https://openalex.org/W2146148311|https://openalex.org/W1969039571|https://openalex.org/W1500458205|https://openalex.org/W2027077016|https://openalex.org/W1512990761|https://openalex.org/W4235212579|https://openalex.org/W2084167656|https://openalex.org/W2128340945|https://openalex.org/W2016540513|https://openalex.org/W2059080097|https://openalex.org/W2142525550|https://openalex.org/W2150643376|https://openalex.org/W2039952808|https://openalex.org/W4388251874|https://openalex.org/W2006233284|https://openalex.org/W4251831570|https://openalex.org/W2156855145|https://openalex.org/W6616416986|https://openalex.org/W2022709163|https://openalex.org/W7064147870|https://openalex.org/W2014346574|https://openalex.org/W6611639431|https://openalex.org/W2094809974|https://openalex.org/W3162439866|https://openalex.org/W2029305553|https://openalex.org/W1499985728|https://openalex.org/W1999114946|https://openalex.org/W609194582|https://openalex.org/W2043276002|https://openalex.org/W4246062337|https://openalex.org/W2168400071|https://openalex.org/W1986444647|https://openalex.org/W2086370520|https://openalex.org/W2161742529|https://openalex.org/W2114182155|https://openalex.org/W126884908|https://openalex.org/W1481710855|https://openalex.org/W6632764615|https://openalex.org/W2003290894|https://openalex.org/W6653967188|https://openalex.org/W2062945806|https://openalex.org/W2164434195|https://openalex.org/W2127753431|https://openalex.org/W2160088198|https://openalex.org/W2976278928|https://openalex.org/W2091313400|https://openalex.org/W2135877991|https://openalex.org/W2234396589|https://openalex.org/W2140176804|https://openalex.org/W6818409598|https://openalex.org/W1538916647|https://openalex.org/W2089372224|https://openalex.org/W2067140850|https://openalex.org/W2117152205|https://openalex.org/W1531022892|https://openalex.org/W2799044206|https://openalex.org/W2123267440|https://openalex.org/W2280255230|https://openalex.org/W1660648894|https://openalex.org/W1626684295|https://openalex.org/W11861019|https://openalex.org/W2136506039|https://openalex.org/W7075267591|https://openalex.org/W1569077493|https://openalex.org/W6619705795|https://openalex.org/W2128296262|https://openalex.org/W6755901393|https://openalex.org/W2005934801|https://openalex.org/W1983679646|https://openalex.org/W2076822392|https://openalex.org/W2162095833|https://openalex.org/W2160607046|https://openalex.org/W2019135095|https://openalex.org/W2204680444|https://openalex.org/W2169275983|https://openalex.org/W2016331831|https://openalex.org/W2113444690|https://openalex.org/W1980912701|https://openalex.org/W2149558712|https://openalex.org/W7660437|https://openalex.org/W2054694343|https://openalex.org/W2046465431|https://openalex.org/W1994889652|https://openalex.org/W2061159835|https://openalex.org/W2001856903|https://openalex.org/W169378693|https://openalex.org/W198617740|https://openalex.org/W2083820551|https://openalex.org/W3209451673|https://openalex.org/W2134554681|https://openalex.org/W620806270|https://openalex.org/W2054244621|https://openalex.org/W2901176689|https://openalex.org/W2884963139|https://openalex.org/W1585818825|https://openalex.org/W1975975868|https://openalex.org/W575879833|https://openalex.org/W2492162029|https://openalex.org/W2570763934|https://openalex.org/W1991118965|https://openalex.org/W3003490010|https://openalex.org/W2505090097|https://openalex.org/W1575680169|https://openalex.org/W2753533763|https://openalex.org/W1515170136|https://openalex.org/W3012303672|https://openalex.org/W350284224|https://openalex.org/W2000465687|https://openalex.org/W2161134731|https://openalex.org/W4206369948|https://openalex.org/W2030582987|https://openalex.org/W2247157410|https://openalex.org/W4250716500|https://openalex.org/W2092716005|https://openalex.org/W1546134104|https://openalex.org/W337923517|https://openalex.org/W1588577015|https://openalex.org/W2317300353|https://openalex.org/W633712630|https://openalex.org/W4248349662|https://openalex.org/W1839164469|https://openalex.org/W2318030727|https://openalex.org/W1806186588,https://openalex.org/W3140619261|https://openalex.org/W4390538401|https://openalex.org/W2101172986|https://openalex.org/W2087879520|https://openalex.org/W4378376397|https://openalex.org/W2123190732|https://openalex.org/W2053804500|https://openalex.org/W4310185961|https://openalex.org/W1508383327|https://openalex.org/W2042727131,2025-11-06T03:46:38.306776,2025-10-10T00:00:00,https://openalex.org/W2042259280,https://doi.org/10.1007/s11191-014-9738-2,2042259280,doi:10.1007/s11191-014-9738-2,False,https://doi.org/10.1007/s11191-014-9738-2,,https://openalex.org/S4210167823,Science & Education,0926-7220,0926-7220|1573-1901,False,False,True,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/P4310319900,,journal,journal-article,,,publishedVersion,True,True,Science &amp; Education,False,closed,,False,2290.0,EUR,2890.0,0.99459063,True,True,90.0,99.0,24,4,435,457,https://openalex.org/T10072,Science Education and Pedagogy,0.9980999827384949,https://openalex.org/subfields/3304,Education,https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,first|last,"{'id': 'https://openalex.org/I133731052', 'display_name': 'University of Helsinki', 'ror': 'https://ror.org/040af2s02', 'country_code': 'FI', 'type': 'education', 'lineage': ['https://openalex.org/I133731052']}|{'id': 'https://openalex.org/I133731052', 'display_name': 'University of Helsinki', 'ror': 'https://ror.org/040af2s02', 'country_code': 'FI', 'type': 'education', 'lineage': ['https://openalex.org/I133731052']}|{'id': 'https://openalex.org/I161593684', 'display_name': 'Stockholm University', 'ror': 'https://ror.org/05f0yaq80', 'country_code': 'SE', 'type': 'education', 'lineage': ['https://openalex.org/I161593684']}",FI|FI|SE,False|False,Suvi Tala|Veli-Matti Vesterinen,"Physics Teacher Education, Department of Physics, University of Helsinki, Helsinki, Finland|Stockholm University|University of Helsinki","{'raw_affiliation_string': 'Physics Teacher Education, Department of Physics, University of Helsinki, Helsinki, Finland', 'institution_ids': ['https://openalex.org/I133731052']}|{'raw_affiliation_string': 'Stockholm University', 'institution_ids': ['https://openalex.org/I161593684']}|{'raw_affiliation_string': 'University of Helsinki', 'institution_ids': ['https://openalex.org/I133731052']}",https://openalex.org/A5010507157|https://openalex.org/A5010758852,Suvi Tala|Veli-Matti Vesterinen,None|https://orcid.org/0000-0002-1255-6845,https://openalex.org/T10072|https://openalex.org/T12887|https://openalex.org/T11715,Science Education and Pedagogy|Educational Strategies and Epistemologies|Education and Critical Thinking Development,0.9980999827384949|0.9943000078201294|0.9642000198364258,https://openalex.org/subfields/3304|https://openalex.org/subfields/3204|https://openalex.org/subfields/3304,Education|Developmental and Educational Psychology|Education,https://openalex.org/fields/33|https://openalex.org/fields/32|https://openalex.org/fields/33,Social Sciences|Psychology|Social Sciences,https://openalex.org/domains/2|https://openalex.org/domains/2|https://openalex.org/domains/2,Social Sciences|Social Sciences|Social Sciences,https://openalex.org/keywords/nature-of-science|https://openalex.org/keywords/context|https://openalex.org/keywords/statement|https://openalex.org/keywords/science-education|https://openalex.org/keywords/sociology|https://openalex.org/keywords/epistemology|https://openalex.org/keywords/scientific-literacy|https://openalex.org/keywords/mathematics-education|https://openalex.org/keywords/engineering-ethics|https://openalex.org/keywords/psychology|https://openalex.org/keywords/social-science|https://openalex.org/keywords/pedagogy|https://openalex.org/keywords/engineering|https://openalex.org/keywords/philosophy|https://openalex.org/keywords/history,Nature of Science|Context (archaeology)|Statement (logic)|Science education|Sociology|Epistemology|Scientific literacy|Mathematics education|Engineering ethics|Psychology|Social science|Pedagogy|Engineering|Philosophy|History,0.8557835817337036|0.6072060465812683|0.4744197726249695|0.45902806520462036|0.4432951509952545|0.43982723355293274|0.4112706482410431|0.38367199897766113|0.3536834418773651|0.34509560465812683|0.3422732949256897|0.33138319849967957|0.10823160409927368|0.08918136358261108|0.08727571368217468,https://openalex.org/C2775974668|https://openalex.org/C2779343474|https://openalex.org/C2777026412|https://openalex.org/C44877443|https://openalex.org/C144024400|https://openalex.org/C111472728|https://openalex.org/C77379859|https://openalex.org/C145420912|https://openalex.org/C55587333|https://openalex.org/C15744967|https://openalex.org/C36289849|https://openalex.org/C19417346|https://openalex.org/C127413603|https://openalex.org/C138885662|https://openalex.org/C95457728|https://openalex.org/C166957645,https://www.wikidata.org/wiki/Q59115|https://www.wikidata.org/wiki/Q3109175|https://www.wikidata.org/wiki/Q2684591|https://www.wikidata.org/wiki/Q2485457|https://www.wikidata.org/wiki/Q21201|https://www.wikidata.org/wiki/Q9471|https://www.wikidata.org/wiki/Q2064596|https://www.wikidata.org/wiki/Q853077|https://www.wikidata.org/wiki/Q1133029|https://www.wikidata.org/wiki/Q9418|https://www.wikidata.org/wiki/Q34749|https://www.wikidata.org/wiki/Q7922|https://www.wikidata.org/wiki/Q11023|https://www.wikidata.org/wiki/Q5891|https://www.wikidata.org/wiki/Q309|https://www.wikidata.org/wiki/Q23498,Nature of Science|Context (archaeology)|Statement (logic)|Science education|Sociology|Epistemology|Scientific literacy|Mathematics education|Engineering ethics|Psychology|Social science|Pedagogy|Engineering|Philosophy|History|Archaeology,3|2|2|2|0|1|3|1|1|0|1|1|0|0|0|1,0.8557835817337036|0.6072060465812683|0.4744197726249695|0.45902806520462036|0.4432951509952545|0.43982723355293274|0.4112706482410431|0.38367199897766113|0.3536834418773651|0.34509560465812683|0.3422732949256897|0.33138319849967957|0.10823160409927368|0.08918136358261108|0.08727571368217468|0.0,doi:10.1007/s11191-014-9738-2,False,https://doi.org/10.1007/s11191-014-9738-2,None,None,None,publishedVersion,True,True,Science &amp; Education,https://openalex.org/S4210167823,Science & Education,0926-7220,0926-7220|1573-1901,False,False,True,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/P4310319900,,journal,journal-article,nan,,,,,,,,,,2025|2024|2023|2022|2021|2020|2019|2018|2017|2016|2015,5|4|14|8|14|13|6|9|6|1|3,,,,,
